ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
1177,NA,上条幸哉,0,NA,NA,52,1,0,11,1,45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,1140,佐田玄一郎,1,NA,NA,53,3,6,1,1,56,2,2,3,9,5,3,5,12,3,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,2,2,2,3,1,3,2,2,3,3,3,3,1,1,1,4,4,3,3,3,3,4,3,4,1,2,3,4,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,1141,並木正芳,1,NA,NA,53,3,2,1,1,59,4,2,3,11,6,11,6,3,3,5,1,4,2,1,3,3,2,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,1,1,2,1,2,2,1,2,2,3,3,4,2,3,3,3,2,3,3,2,3,3,4,2,3,2,2,3,2,2,3,3,3,60,50,75,75,75,50,40,49,47,35,46,65,50,40,3
1180,1159,大高松男,0,NA,NA,53,3,1,1,1,66,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,1257,中島政希,1,NA,NA,53,1,0,2,1,55,2,3,13,12,7,14,12,13,5,3,4,3,4,3,3,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,2,1,3,2,4,5,2,2,2,4,2,4,3,4,2,1,4,4,4,1,4,2,1,5,3,2,4,2,3,3,3,25,50,50,50,25,25,100,50,50,50,75,50,50,25,4
1182,1296,玉木朝子,1,NA,NA,53,1,0,2,2,57,2,4,3,8,9,8,9,13,1,5,3,3,4,3,3,2,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,4,3,5,4,1,5,2,2,5,4,5,2,3,2,5,5,1,1,3,5,4,1,2,1,5,3,2,5,3,5,2,2,0,25,50,20,0,40,100,100,80,100,75,40,25,25,2
1183,1307,野木実,1,NA,NA,53,1,0,2,1,67,2,3,13,8,9,6,12,11,1,3,4,3,4,3,3,2,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,2,3,2,2,1,3,2,2,3,3,3,2,3,2,3,4,2,2,3,3,4,2,2,4,2,2,2,3,3,3,3,4,25,50,75,50,25,50,75,75,75,75,75,75,50,50,2
1184,1314,桑原功,1,NA,NA,53,1,0,2,1,64,2,4,2,13,10,13,12,9,5,1,NA,NA,4,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,1,1,3,3,5,3,1,5,3,5,5,3,5,3,1,3,3,5,3,2,3,5,3,3,3,3,3,3,2,1,2,3,3,3,0,0,0,0,NA,0,50,50,50,50,10,0,10,0,3
1185,1315,川口浩,1,NA,NA,53,1,0,2,1,54,2,4,8,6,13,8,6,13,1,2,5,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,1,3,2,2,3,1,2,2,2,3,2,3,1,3,2,4,3,1,1,3,3,3,2,2,1,5,2,3,4,1,4,3,3,0,0,75,0,0,0,100,75,100,75,25,75,75,0,5
1186,1323,多田直弘,1,NA,NA,53,1,0,2,1,40,4,4,7,9,8,9,7,8,3,1,5,NA,4,3,NA,1,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,3,1,1,2,1,3,4,2,3,2,3,3,3,3,3,3,1,4,4,3,2,2,3,3,3,2,1,2,2,3,5,3,4,2,2,20,30,75,30,25,50,90,90,100,90,80,50,50,60,2
1187,NA,石井章,0,NA,NA,53,1,0,2,1,52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,1142,石井啓一,1,NA,NA,53,3,5,3,1,50,2,2,12,3,9,2,3,12,3,2,1,1,3,4,3,3,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,3,2,3,1,3,2,3,4,3,5,2,3,1,3,3,5,1,2,4,4,1,3,1,4,2,3,4,4,1,3,3,NA,NA,NA,NA,NA,NA,10,20,10,10,20,20,NA,NA,3
1189,1143,遠藤乙彦,1,NA,NA,53,3,5,3,1,61,2,2,3,8,11,15,3,1,3,2,5,2,2,4,3,2,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,2,1,2,5,1,5,1,3,5,2,5,3,2,2,3,3,4,1,1,5,3,2,1,2,NA,3,2,5,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1190,1144,長沢広明,0,NA,NA,53,2,1,3,1,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,高橋次郎,0,NA,NA,53,1,0,3,1,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,1145,綾部澄子,1,NA,NA,53,1,0,4,2,49,4,3,9,8,14,1,5,6,NA,NA,NA,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,2,3,3,5,5,1,5,5,5,5,5,5,1,3,3,5,5,2,1,3,5,5,1,3,3,5,3,3,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1193,1255,片山和子,1,NA,NA,53,1,0,4,2,33,4,4,9,8,14,9,8,6,NA,NA,NA,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,3,5,5,1,5,3,5,5,5,5,1,3,3,5,5,2,1,2,5,5,1,3,4,5,4,3,5,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1194,1146,松沢悦子,1,NA,NA,53,1,0,5,2,61,4,4,9,8,14,9,8,NA,1,2,4,3,2,3,3,4,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,4,3,5,5,1,5,5,5,5,5,5,2,1,3,4,5,1,1,2,5,4,1,1,1,5,3,3,5,5,4,1,3,0,10,0,0,0,0,40,40,0,70,10,10,0,30,3
1195,1147,中村公一,1,NA,NA,53,1,0,6,1,49,4,3,15,6,3,15,6,13,1,3,2,3,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,5,1,1,2,1,2,1,5,2,3,4,3,1,1,3,5,3,2,3,1,3,3,1,3,2,2,2,2,1,2,1,1,0,0,20,0,0,0,50,50,50,50,70,20,80,60,1
1196,NA,山内康一,0,NA,NA,53,3,1,7,1,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,金谷重男,0,NA,NA,53,1,0,8,1,55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,1210,石川悦男,1,NA,NA,53,1,0,11,1,51,4,3,15,3,6,14,4,6,4,1,3,2,2,3,3,3,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,4,2,2,1,1,4,1,2,1,1,1,1,3,3,3,3,5,5,3,2,3,4,2,4,2,1,1,3,2,3,1,5,5,75,75,50,50,50,50,20,10,10,5,30,60,60,40,3
1199,1211,新井明,0,NA,NA,53,1,0,11,1,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,1212,緑川風子,1,NA,NA,53,1,0,11,2,57,4,4,15,1,3,6,3,14,4,3,2,2,4,3,3,3,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,5,1,1,1,1,1,NA,1,3,2,1,1,2,2,2,3,3,5,5,3,1,2,5,5,3,1,1,2,3,5,1,1,5,5,50,0,0,0,20,0,0,0,0,0,0,0,50,50,1
1201,1224,堀内尚人,1,NA,NA,53,1,0,11,1,50,4,4,1,3,14,1,3,14,3,2,4,2,3,3,3,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,3,4,1,1,1,1,3,1,1,1,1,1,2,4,4,2,4,5,5,2,1,3,4,4,3,3,2,2,4,1,2,1,5,5,0,0,0,60,50,50,0,10,0,0,50,50,50,0,5
1202,1148,江崎洋一郎,0,NA,NA,54,3,3,1,1,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,1149,浮島敏男,1,NA,NA,54,3,1,1,1,60,4,2,6,8,9,6,8,9,3,2,4,4,3,1,3,3,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,1,4,1,1,2,1,1,5,1,1,1,1,1,3,5,5,1,3,5,3,5,1,1,1,5,1,1,1,5,100,90,60,15,30,80,0,0,0,0,20,0,20,0,1
1204,1284,本間一裕,1,NA,NA,54,1,0,1,1,54,4,2,3,6,1,14,6,13,3,1,2,4,3,1,3,3,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,5,2,1,5,1,2,3,2,1,2,1,3,4,3,2,2,2,2,4,5,3,2,3,5,2,4,2,1,3,2,3,1,3,NA,90,80,80,75,70,70,0,10,0,0,60,0,0,0,3
1205,1286,佐々木誠一,1,NA,NA,54,1,0,1,1,58,4,2,3,7,6,NA,NA,NA,NA,NA,NA,4,3,1,3,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,2,3,2,3,2,2,2,2,3,2,2,3,3,2,3,4,3,4,3,4,2,3,3,3,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1206,1285,斎藤勁,1,NA,NA,54,1,0,2,1,64,2,4,3,9,8,1,13,3,1,3,2,3,4,3,3,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,5,3,5,5,1,5,1,5,5,4,5,3,1,1,2,5,1,1,2,5,5,1,1,1,2,5,1,5,5,5,2,5,0,45,45,0,20,50,70,75,70,80,65,45,30,30,3
1207,1310,石田三示,1,NA,NA,54,1,0,2,1,57,2,2,3,2,5,5,6,11,1,NA,NA,3,4,2,3,2,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,1,4,3,4,4,2,5,2,4,4,4,2,2,2,2,4,2,3,2,2,3,4,2,2,2,4,4,2,3,4,2,2,4,25,50,50,50,50,70,100,90,100,90,90,70,90,50,3
1208,1319,園田昭夫,1,NA,NA,54,1,0,2,1,66,4,4,8,7,9,12,13,7,1,2,3,3,4,3,2,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,4,1,1,3,4,5,5,1,4,2,3,5,5,5,1,4,NA,5,5,1,1,4,5,5,3,1,1,5,4,1,5,4,5,2,4,0,0,0,0,0,0,75,100,25,100,95,0,0,0,3
1209,1322,浜口健司,1,NA,NA,54,1,0,2,1,38,4,4,15,6,7,6,9,12,4,NA,NA,2,NA,2,3,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,5,1,1,5,1,5,5,1,1,5,1,1,1,1,1,5,1,0,0,50,0,0,0,100,100,100,100,100,50,50,50,4
1210,NA,藤井裕久,0,NA,NA,54,3,6,2,1,77,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,水野智彦,0,NA,NA,54,1,0,2,1,53,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,相原しの,0,NA,NA,54,1,0,2,2,35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,榎本和孝,0,NA,NA,54,1,0,2,1,29,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,1150,富田茂之,1,NA,NA,54,3,4,3,1,55,2,2,3,NA,6,6,2,14,1,2,3,2,3,4,3,3,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,3,2,1,2,2,3,1,4,2,3,5,2,4,3,3,4,3,2,4,1,2,3,4,5,3,2,2,2,2,4,3,2,3,4,55,60,60,40,60,60,10,70,0,20,60,30,50,50,2
1215,1151,古屋範子,1,NA,NA,54,3,2,3,2,52,2,2,3,9,12,15,9,8,1,2,3,NA,NA,4,NA,NA,NA,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,1,4,1,4,1,3,5,5,5,3,2,1,4,4,4,1,2,4,3,3,2,4,5,2,3,2,5,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1216,1152,谷口和史,0,NA,NA,54,3,1,3,1,46,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,1261,久保田雅昭,1,NA,NA,54,1,0,3,1,50,4,2,3,12,11,11,3,12,1,2,3,1,2,4,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,3,1,3,5,1,5,1,5,5,1,5,2,3,1,5,3,5,1,3,2,4,3,1,2,3,3,4,3,2,4,3,2,50,25,25,0,50,50,25,25,0,0,25,0,50,50,4
1218,1287,川浪隆,1,NA,NA,54,1,0,3,1,48,4,2,3,9,15,15,7,6,1,2,3,2,3,4,3,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,3,2,2,5,1,5,1,3,5,1,4,2,3,2,4,3,5,1,2,3,4,2,2,3,5,3,2,2,4,4,4,5,70,70,70,69,70,75,50,60,50,50,60,50,60,60,3
1219,1153,志位和夫,0,NA,NA,54,3,5,4,1,54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,1154,畑野君枝,1,NA,NA,54,1,0,4,2,51,4,4,9,8,15,6,9,8,1,2,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,1,2,2,4,5,1,1,2,5,5,1,1,2,5,3,3,5,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1221,1205,村上克子,1,NA,NA,54,1,0,5,2,69,4,4,9,7,NA,6,14,9,1,NA,NA,NA,2,NA,NA,4,NA,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,1,3,5,5,1,3,1,5,3,3,5,5,3,1,4,10,20,20,20,20,30,40,30,30,50,30,20,20,20,2
1222,1155,市川智志,1,NA,NA,54,1,0,6,1,41,4,4,3,4,12,9,11,13,1,3,4,3,NA,3,3,2,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,4,3,2,NA,3,4,1,1,1,4,4,1,3,1,4,2,1,5,4,4,2,2,2,1,1,2,4,4,4,1,1,5,0,50,50,0,0,50,75,75,75,70,50,50,0,0,5
1223,1306,河野敏久,1,NA,NA,54,1,0,8,1,52,4,3,3,7,9,6,3,7,4,5,3,3,1,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,3,1,1,1,1,5,5,1,3,2,3,3,3,2,3,2,1,4,5,3,3,2,5,3,3,3,1,1,2,3,2,2,2,2,1,0,0,50,0,0,50,90,80,100,90,80,40,40,0,4
1224,1213,黒川白雲,1,NA,NA,54,1,0,11,1,42,4,4,14,1,3,3,14,1,1,3,4,2,2,2,3,3,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4,2,1,1,1,3,1,1,1,1,1,1,3,3,2,3,5,5,2,1,3,3,4,5,1,1,1,5,1,1,1,5,5,25,0,25,60,30,30,0,0,0,0,20,70,60,20,1
1225,1214,志波光晴,1,NA,NA,54,1,0,11,1,52,4,3,15,3,14,15,3,14,1,3,4,2,3,3,3,3,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,5,1,1,1,1,3,1,1,1,1,1,1,3,3,5,5,5,5,3,1,3,5,3,3,1,1,2,5,3,1,1,5,5,20,5,5,5,10,10,0,5,0,5,5,20,15,5,1
1226,1215,山本崇,1,NA,NA,54,1,0,11,1,47,4,3,1,3,14,8,3,6,1,3,4,2,3,3,3,3,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,4,3,1,1,1,4,1,1,1,1,1,1,4,3,3,2,5,5,2,1,4,4,4,5,1,1,1,5,1,1,1,5,5,25,5,5,50,50,50,0,5,0,5,5,50,50,50,1
1227,1216,千葉伸二,1,NA,NA,54,1,0,11,1,51,4,4,1,3,14,1,3,14,1,3,4,3,3,3,3,3,3,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,4,5,2,1,4,1,1,3,1,4,2,1,2,3,3,4,2,3,5,3,3,1,3,3,2,4,1,2,3,3,1,1,1,5,5,0,0,0,50,50,50,0,50,0,50,50,75,50,50,1
1228,NA,市川茂浩,0,NA,NA,54,1,0,11,1,34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,1156,愛知和男,0,NA,NA,55,3,9,1,1,71,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,1157,安井潤一郎,0,NA,NA,55,3,1,1,1,58,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,1158,若宮健嗣,1,NA,NA,55,3,1,1,1,47,4,2,3,7,8,3,6,10,3,4,2,4,2,1,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,1,1,2,3,1,2,2,1,3,3,1,2,1,2,4,3,3,2,3,3,3,4,2,2,3,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1232,1269,大西英男,1,NA,NA,55,1,0,1,1,62,4,2,6,3,11,6,3,11,3,1,5,4,NA,1,NA,NA,NA,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,4,2,1,2,2,2,1,1,1,2,3,3,2,2,2,2,4,3,3,3,3,4,3,2,2,2,2,2,2,1,2,4,60,60,60,60,60,60,40,40,30,30,40,20,40,10,5
1233,1270,国安正昭,1,NA,NA,55,1,0,1,1,71,4,2,1,8,3,1,10,11,3,4,5,4,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,4,1,2,1,4,1,1,3,1,1,5,3,3,3,4,1,3,5,2,3,3,5,1,2,3,1,1,2,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
